#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
chr2	206268137	CG	24	52	33	32	64	33
chr2	206268176	CG	42	50	33	87	112	33
chr2	206268178	CG	40	49	34	76	115	33
chr2	206268184	CG	29	45	34	75	122	33
chr2	206268218	CG	15	30	33	55	97	33
chr2	206268240	CG	20	37	33	42	84	34
chr2	206268272	CG	24	36	33	43	74	33
chr2	206268276	CG	25	38	34	44	76	33
chr2	206268303	CG	26	50	33	47	80	33
chr2	206268342	CG	62	108	33	52	88	33
chr2	206268357	CG	90	128	33	63	93	33
chr2	206268361	CG	92	132	33	61	92	33
chr2	206268406	CG	150	193	33	129	153	33
chr2	206268410	CG	114	192	33	105	154	33
chr2	206268423	CG	143	212	33	122	172	33
chr2	206268443	CG	149	216	33	121	158	33
chr2	206268542	CG	132	216	33	72	99	33
chr2	206268603	CG	96	197	33	43	84	33
chr2	206268649	CG	63	226	33	9	40	33
chr2	206268795	CG	133	206	33	43	67	33
chr2	206269050	CG	130	195	33	122	168	33
chr2	206269076	CG	92	183	34	116	213	33
chr2	206269135	CG	191	263	33	126	175	33
chr2	206269197	CG	186	249	33	156	212	33
chr2	206269269	CG	206	244	34	155	181	33
chr2	206269430	CG	38	58	33	100	180	33
chr2	206269478	CG	34	38	33	216	236	33
chr2	206269649	CG	41	48	33	73	75	33
chr2	206269716	CG	50	53	33	49	63	33
chr2	206269730	CG	53	59	33	59	73	33
chr2	206269761	CG	56	62	33	72	95	33
chr2	206269815	CG	49	70	34	61	97	33
chr2	206269862	CG	32	52	32	95	169	33
chr2	206269864	CG	30	43	32	98	161	33
chr2	206270083	CG	174	261	33	210	352	33
chr2	206270122	CG	83	144	33	97	178	33
chr2	206270167	CG	120	166	33	94	126	33
chr2	206270223	CG	63	90	33	57	77	33
chr2	206270247	CG	81	95	33	61	66	33
chr2	206270298	CG	28	41	34	46	81	33
chr2	206270318	CG	24	29	34	71	99	33
chr2	206270332	CG	22	28	34	76	107	33
chr2	206270343	CG	22	27	33	79	112	33
chr2	206270376	CG	30	39	33	85	117	33
chr2	206270388	CG	46	49	34	99	121	34
chr2	206270392	CG	45	51	33	93	126	33
chr2	206270638	CG	116	168	33	87	136	33
chr2	206270662	CG	107	141	34	76	112	33
chr2	206270672	CG	33	147	33	32	120	33
chr2	206270721	CG	135	180	33	140	174	33
chr2	206270811	CG	173	212	33	78	97	33
chr2	206270815	CG	157	211	33	77	92	33
chr2	206270831	CG	104	190	33	57	98	33
chr2	206270857	CG	92	164	34	69	111	33
chr2	206270864	CG	121	172	33	87	125	33
chr2	206270970	CG	109	171	34	136	183	33
chr2	206271460	CG	149	282	33	64	118	33
chr2	206271479	CG	219	305	33	87	118	33
chr2	206271496	CG	250	330	33	82	107	33
chr2	206271683	CG	153	171	33	169	196	33
chr2	206271689	CG	136	168	33	173	206	33
chr2	206271694	CG	138	166	33	171	194	33
chr2	206271713	CG	104	139	33	172	216	33
chr2	206271732	CG	102	130	33	167	217	33
chr2	206271819	CG	133	149	33	92	107	33
chr2	206271858	CG	49	65	33	63	68	33
chr2	206271867	CG	41	60	34	51	53	34
chr3	77321088	CG	.	.	.	85	101	34
chr3	77321103	CG	.	.	.	110	111	33
chr3	93470645	CG	14	471	33	10	519	33
chr4	88697033	CG	61	96	34	57	96	33
chr4	88697136	CG	134	226	33	155	268	33
chr4	88697173	CG	94	234	33	160	341	33
chr4	88697217	CG	132	292	33	178	320	33
chr4	88697232	CG	171	336	33	186	344	33
chr4	88697235	CG	173	338	33	192	360	33
chr4	88697244	CG	181	355	33	176	352	33
chr4	88697260	CG	164	342	33	188	351	33
chr4	88697262	CG	169	325	33	188	361	33
chr4	88697275	CG	133	283	33	199	368	33
chr4	88697295	CG	36	233	33	185	373	33
chr4	88697313	CG	53	193	33	172	380	33
chr4	88697322	CG	59	190	33	193	394	33
chr4	88697379	CG	127	260	33	176	327	33
chr4	88697382	CG	140	263	33	163	315	33
chr4	88697403	CG	142	273	33	145	279	33
chr4	88697481	CG	125	256	33	149	289	33
chr4	88697486	CG	121	256	33	143	293	33
chr4	88697516	CG	147	325	33	162	307	33
chr4	88697527	CG	151	323	33	155	305	33
chr4	88697544	CG	173	356	33	168	308	33
chr4	88697560	CG	189	381	33	168	318	33
chr4	88697614	CG	188	355	33	151	321	33
chr4	88697616	CG	189	355	33	151	320	33
chr4	88697635	CG	199	382	33	151	321	33
chr4	88697637	CG	198	374	33	157	346	33
chr4	88697659	CG	226	404	33	191	390	33
chr4	88697664	CG	217	408	33	232	394	33
chr4	88697671	CG	229	420	33	213	409	33
chr4	88697689	CG	198	379	33	196	435	33
chr4	88697698	CG	184	382	33	185	407	33
chr4	88697701	CG	187	366	33	180	397	33
chr4	88697707	CG	179	363	33	175	394	33
chr4	88697710	CG	178	371	33	176	390	33
chr4	88697725	CG	165	354	33	168	369	33
chr4	88697743	CG	184	371	33	170	357	33
chr4	88697748	CG	191	380	33	168	346	33
chr4	88697769	CG	172	367	33	152	310	33
chr4	88697791	CG	169	373	33	152	325	33
chr4	88697808	CG	172	374	33	159	357	34
chr4	88697831	CG	186	404	33	182	372	33
chr4	88697837	CG	185	397	33	195	386	33
chr4	88697847	CG	182	408	33	206	406	33
chr4	88697853	CG	194	411	33	200	391	33
chr4	88697857	CG	195	416	33	207	387	33
chr4	88697861	CG	185	410	33	208	388	33
chr4	88697863	CG	190	411	33	204	388	33
chr4	88697872	CG	192	423	33	213	405	33
chr4	88697879	CG	194	413	33	214	408	33
chr4	88697881	CG	190	406	33	219	417	33
chr4	88697887	CG	177	391	33	225	421	33
chr4	88697900	CG	141	338	33	220	418	33
chr4	88697902	CG	171	352	33	221	421	33
chr4	88697934	CG	138	309	33	206	397	33
chr4	88697938	CG	133	307	33	205	401	33
chr4	88698003	CG	182	330	33	193	374	33
chr4	88698085	CG	139	211	34	113	166	33
chr4	88698131	CG	128	142	33	106	121	33
chr4	88698186	CG	59	70	33	62	63	33
chr5	49601537	CG	102	161	33	28	50	33
chr5	49601567	CG	78	138	33	34	48	33
chr5	49602066	CG	82	101	33	7	7	32
chr5	49602076	CG	2	105	33	5	5	34
chr5	49602122	CG	82	100	33	5	6	34
chr5	49657476	CG	5	5	34	89	107	33
chr5	49658133	CG	16	18	34	219	271	33
chr5	49658179	CG	0	3	34	0	178	33
chr5	49658697	CG	10	15	34	89	137	33
chr5	49659123	CG	13	24	34	134	164	33
chr5	49659125	CG	9	20	34	113	159	33
chr5	49659874	CG	43	62	34	127	220	33
chr5	49659898	CG	41	49	34	152	178	33
chr5	136079156	CG	219	251	33	201	224	33
chr5	136079169	CG	198	285	33	179	247	33
chr5	136079234	CG	142	296	33	190	385	33
chr5	136079312	CG	192	356	33	178	367	33
chr5	136079345	CG	180	386	33	166	359	33
chr5	136079381	CG	204	365	33	167	338	33
chr5	136079383	CG	174	369	33	146	346	33
chr5	136079385	CG	170	371	33	117	339	33
chr5	136079391	CG	197	380	33	161	360	33
chr5	136079397	CG	195	379	33	119	324	33
chr5	136079404	CG	187	381	33	156	347	34
chr5	136079437	CG	203	399	33	159	335	33
chr5	136079440	CG	261	403	33	210	333	33
chr5	136079494	CG	175	403	33	139	329	33
chr5	136079501	CG	167	399	33	131	313	33
chr5	136079519	CG	175	400	33	149	332	33
chr5	136079542	CG	180	393	33	171	347	33
chr5	136079563	CG	166	367	33	166	336	33
chr5	136079569	CG	127	355	33	106	319	33
chr5	136079589	CG	125	362	33	102	350	33
chr5	136079607	CG	136	378	33	123	377	33
chr5	136079611	CG	144	379	33	124	379	33
chr5	136079617	CG	147	364	33	135	385	33
chr5	136079639	CG	127	335	33	130	379	33
chr5	136079685	CG	125	292	33	147	326	33
chr5	136079902	CG	109	219	33	119	246	33
chr5	136079965	CG	134	302	33	120	278	33
chr5	136080004	CG	151	317	33	150	288	33
chr5	136080009	CG	162	308	33	182	289	33
chr5	136080026	CG	168	326	33	149	274	33
chr5	136080039	CG	156	306	33	143	269	33
chr5	136080073	CG	155	267	33	119	247	33
chr5	136080087	CG	144	274	33	125	265	33
chr5	136080092	CG	148	273	33	134	273	33
chr5	136080103	CG	146	278	33	128	274	33
chr5	136080130	CG	146	283	33	129	279	33
chr5	136080179	CG	160	306	33	140	302	33
chr5	136080203	CG	162	323	33	158	305	33
chr5	136080217	CG	148	304	33	159	312	33
chr5	136080229	CG	153	313	33	180	328	33
chr5	136080236	CG	148	310	33	169	314	33
chr5	136080238	CG	153	314	33	165	319	33
chr5	136080243	CG	161	331	33	160	319	33
chr5	136080259	CG	147	302	33	174	338	33
chr5	136080279	CG	144	288	33	166	328	33
chr5	136080312	CG	127	268	33	185	363	33
chr5	136080340	CG	128	254	33	198	373	33
chr5	136080344	CG	113	231	33	170	352	33
chr5	136080483	CG	81	191	33	146	314	33
chr5	136080516	CG	115	232	33	136	299	33
chr5	136080518	CG	119	238	33	142	306	33
chr5	136080525	CG	129	260	34	127	292	33
chr5	136080560	CG	155	317	33	156	342	33
chr5	136080577	CG	158	310	33	143	334	33
chr5	136080592	CG	139	300	33	129	326	33
chr5	136080597	CG	129	305	33	129	329	33
chr5	136080611	CG	150	328	33	147	322	33
chr5	136080642	CG	149	348	33	138	321	33
chr5	136080657	CG	167	387	33	147	337	33
chr5	136080675	CG	167	381	33	170	347	33
chr5	136080681	CG	158	376	33	170	366	33
chr5	136080692	CG	169	378	33	181	352	33
chr5	136080699	CG	175	381	33	168	353	33
chr5	136080705	CG	179	381	33	177	359	33
chr5	136080709	CG	178	381	33	185	365	33
chr5	136080716	CG	184	370	33	173	361	33
chr5	136080723	CG	168	365	33	172	361	33
chr5	136080734	CG	137	392	33	124	363	33
chr5	136080763	CG	154	370	33	177	369	33
chr5	136080767	CG	158	367	33	165	356	33
chr5	136080776	CG	164	368	33	175	353	33
chr5	136080778	CG	165	362	33	165	356	33
chr5	136080785	CG	131	357	33	142	346	33
chr5	136080832	CG	137	289	33	125	306	33
chr5	136080840	CG	139	317	33	133	307	33
chr5	136080849	CG	149	339	33	146	327	33
chr5	136080891	CG	172	326	33	201	387	33
chr5	136080905	CG	147	286	33	180	364	33
chr5	136080924	CG	112	214	33	137	320	33
chr5	136080957	CG	69	149	33	85	199	33
chr5	136081036	CG	34	71	33	34	70	33
chr6	3848794	CG	107	124	33	48	66	34
chr6	3848848	CG	164	215	33	83	114	33
chr6	3848861	CG	185	260	33	101	139	33
chr6	3848928	CG	279	450	33	165	253	33
chr6	3848943	CG	247	449	33	185	309	33
chr6	3848948	CG	255	453	33	183	306	33
chr6	3848956	CG	270	472	33	184	309	33
chr6	3848973	CG	269	473	33	170	304	33
chr6	3849001	CG	226	492	33	151	332	33
chr6	3849038	CG	183	412	33	194	408	33
chr6	3849043	CG	195	400	33	192	419	33
chr6	3849060	CG	197	409	33	183	402	33
chr6	3849078	CG	204	428	33	170	401	33
chr6	3849093	CG	218	457	33	177	399	33
chr6	3849097	CG	211	441	33	173	405	33
chr6	3849116	CG	207	464	33	209	413	33
chr6	3849130	CG	198	440	33	192	396	33
chr6	3849147	CG	178	422	33	194	420	33
chr6	3849157	CG	178	408	33	206	412	33
chr6	3849177	CG	151	361	33	208	439	33
chr6	3849198	CG	134	363	33	218	444	33
chr6	3849200	CG	157	368	33	206	441	33
chr6	3849208	CG	167	372	33	199	443	33
chr6	3849224	CG	175	375	33	215	447	33
chr6	3849241	CG	155	373	33	207	439	33
chr6	3849260	CG	142	316	33	227	458	33
chr6	3849268	CG	126	326	33	215	455	33
chr6	3849278	CG	133	318	33	210	467	33
chr6	3849302	CG	154	332	33	219	459	33
chr6	3849308	CG	160	341	33	212	466	33
chr6	3849343	CG	121	301	33	203	446	33
chr6	3849351	CG	130	327	33	178	430	33
chr6	3849361	CG	136	346	33	192	443	33
chr6	3849366	CG	148	346	33	215	428	33
chr6	3849387	CG	159	355	33	199	415	33
chr6	3849394	CG	156	353	33	197	397	33
chr6	3849396	CG	163	361	33	197	394	33
chr6	3849404	CG	179	387	33	191	385	33
chr6	3849409	CG	184	388	33	197	383	33
chr6	3849425	CG	189	391	33	184	362	33
chr6	3849438	CG	176	399	33	186	356	33
chr6	3849454	CG	195	424	33	176	337	33
chr6	3849456	CG	179	410	33	159	338	33
chr6	3849464	CG	199	406	33	172	337	33
chr6	3849468	CG	193	396	33	165	333	33
chr6	3849496	CG	187	366	33	143	319	33
chr6	3849541	CG	175	314	33	164	343	33
chr6	3849546	CG	178	323	33	157	338	33
chr6	3849567	CG	176	345	33	175	363	33
chr6	3849572	CG	183	356	33	174	361	33
chr6	3849580	CG	181	371	33	165	351	33
chr6	3849584	CG	182	373	33	163	337	33
chr6	3849668	CG	160	355	33	169	333	33
chr6	3849684	CG	165	349	33	179	365	33
chr6	3849699	CG	171	360	33	176	371	33
chr6	3849718	CG	181	373	33	201	405	33
chr6	3849737	CG	205	404	33	204	433	33
chr6	3849740	CG	216	422	33	209	439	33
chr6	3849745	CG	213	417	33	221	452	33
chr6	3849766	CG	180	371	33	212	438	33
chr6	3849768	CG	182	362	33	214	441	33
chr6	3849796	CG	162	363	33	206	404	33
chr6	3849804	CG	177	370	33	200	382	33
chr6	3849806	CG	184	383	33	186	381	33
chr6	3849816	CG	194	389	33	225	394	33
chr6	3849836	CG	200	410	33	197	357	33
chr6	3849838	CG	196	393	33	200	359	33
chr6	3849848	CG	180	383	33	199	361	33
chr6	3849872	CG	172	360	33	190	320	33
chr6	3849874	CG	184	368	33	203	331	33
chr6	3849884	CG	185	378	33	203	344	33
chr6	3849911	CG	272	409	33	253	365	33
chr6	3849916	CG	244	422	33	235	378	33
chr6	3849919	CG	254	412	33	233	378	33
chr6	3849939	CG	243	446	33	234	372	33
chr6	3849960	CG	264	447	33	221	368	33
chr6	3849963	CG	273	442	33	224	363	33
chr6	3849970	CG	259	439	33	234	382	33
chr6	3849973	CG	230	431	33	212	366	33
chr6	3849976	CG	222	423	33	196	372	33
chr6	3849985	CG	188	393	33	184	354	33
chr6	3850002	CG	190	386	33	179	361	33
chr6	3850024	CG	185	386	33	176	357	33
chr6	3850037	CG	189	372	33	182	345	33
chr6	3850061	CG	259	380	33	263	378	33
chr6	3850063	CG	260	389	33	259	374	33
chr6	3850067	CG	247	382	33	232	345	33
chr6	3850082	CG	311	396	33	297	349	33
chr6	3850103	CG	264	365	33	226	292	33
chr6	3850118	CG	255	325	33	202	250	33
chr6	3850124	CG	219	295	34	171	215	33
chr6	3850139	CG	196	231	33	187	211	33
chr6	3850142	CG	180	214	33	176	201	33
chr6	3850144	CG	164	207	34	173	197	33
chr6	3850148	CG	178	197	34	184	191	33
chr6	3850154	CG	165	182	33	179	186	33
chr6	3850186	CG	77	130	33	100	148	33
chr6	3850192	CG	70	126	33	83	139	33
chr6	3850204	CG	74	115	33	72	106	33
chr6	3850207	CG	75	109	33	73	98	33
chr6	3850209	CG	75	103	33	67	94	33
chr6	3850213	CG	70	94	33	70	85	33
chr6	3850223	CG	73	95	33	66	73	33
chr6	3850225	CG	65	83	33	60	66	34
chr6	3850228	CG	62	77	34	56	61	33
chr6	3850249	CG	39	61	33	30	40	34
chr6	128930039	CG	.	.	.	15	105	33
chr6	128930044	CG	.	.	.	19	113	33
chr6	128930048	CG	.	.	.	22	114	33
chr6	128930064	CG	.	.	.	15	124	33
chr6	128930068	CG	.	.	.	17	125	33
chr6	128930074	CG	.	.	.	16	126	33
chr6	128930101	CG	1	1	34	25	127	34
chr6	128930110	CG	1	1	34	17	120	33
chr6	128930113	CG	1	1	34	20	120	33
chr6	128930116	CG	1	1	34	17	126	33
chr6	128930118	CG	1	1	34	20	118	33
chr6	128930122	CG	1	1	26	19	116	34
chr6	144006899	CG	65	73	33	43	57	33
chr6	144006941	CG	74	98	34	87	114	33
chr6	144006985	CG	83	111	33	110	181	33
chr6	144007046	CG	141	216	33	161	276	33
chr6	144007071	CG	136	212	33	158	252	33
chr6	144007078	CG	142	218	33	147	252	33
chr6	144007082	CG	140	214	33	140	248	33
chr6	144007085	CG	142	216	33	141	263	33
chr6	144007130	CG	129	199	33	161	266	33
chr6	144007163	CG	101	183	33	146	248	33
chr6	144007170	CG	108	192	33	136	235	33
chr6	144007204	CG	106	195	33	125	262	33
chr6	144007263	CG	112	248	33	158	289	33
chr6	144007269	CG	107	245	33	155	274	33
chr6	144007282	CG	123	264	33	141	242	33
chr6	144007284	CG	132	262	33	146	251	33
chr6	144007295	CG	140	269	33	160	271	33
chr6	144007345	CG	176	326	33	142	308	33
chr6	144007358	CG	175	352	33	125	273	33
chr6	144007535	CG	108	191	33	134	252	33
chr6	144007553	CG	112	199	33	131	259	33
chr6	144007570	CG	120	216	33	142	260	33
chr6	144007587	CG	123	234	33	130	248	33
chr6	144007613	CG	97	207	33	135	257	33
chr6	144007694	CG	93	171	33	99	225	33
chr6	144007780	CG	92	214	33	145	298	33
chr6	144007786	CG	119	224	33	145	299	33
chr6	144007797	CG	140	270	33	151	299	33
chr6	144007814	CG	154	303	33	153	318	33
chr6	144007842	CG	167	337	33	152	331	33
chr6	144007844	CG	169	339	33	158	337	33
chr6	144007848	CG	172	352	33	155	330	33
chr6	144007860	CG	169	361	33	165	360	33
chr6	144007863	CG	174	372	33	172	370	33
chr6	144007876	CG	168	380	33	178	380	33
chr6	144007879	CG	180	394	33	175	376	33
chr6	144007886	CG	184	418	33	180	381	33
chr6	144007888	CG	207	439	33	173	376	33
chr6	144007908	CG	209	437	33	188	393	33
chr6	144007915	CG	218	453	33	185	380	33
chr6	144007922	CG	209	435	33	178	378	33
chr6	144007930	CG	209	430	33	199	402	33
chr6	144007936	CG	221	454	33	202	397	33
chr6	144007942	CG	213	450	33	203	390	33
chr6	144007944	CG	211	442	33	204	405	33
chr6	144007951	CG	199	428	34	198	407	33
chr6	144007957	CG	205	432	33	200	421	33
chr6	144007961	CG	211	437	33	194	411	33
chr6	144007967	CG	206	429	33	194	424	33
chr6	144007970	CG	207	417	33	197	422	33
chr6	144007972	CG	207	424	33	197	421	33
chr6	144007992	CG	182	388	33	168	397	33
chr6	144007994	CG	186	382	33	170	404	33
chr6	144007998	CG	187	384	33	164	395	33
chr6	144008000	CG	190	379	33	157	409	33
chr6	144008009	CG	192	379	33	170	397	33
chr6	144008012	CG	194	385	33	175	406	33
chr6	144008018	CG	126	322	33	177	401	33
chr6	144008023	CG	179	364	33	189	410	33
chr6	144008025	CG	183	366	33	192	420	33
chr6	144008035	CG	183	375	33	199	424	33
chr6	144008042	CG	179	367	33	199	424	33
chr6	144008056	CG	185	372	33	204	432	33
chr6	144008060	CG	195	379	33	196	424	33
chr6	144008063	CG	200	380	33	194	432	33
chr6	144008069	CG	209	393	33	195	440	33
chr6	144008071	CG	212	393	33	193	437	33
chr6	144008094	CG	196	390	33	169	412	33
chr6	144008099	CG	199	400	33	173	431	33
chr6	144008102	CG	204	409	33	176	429	33
chr6	144008109	CG	198	416	33	182	422	33
chr6	144008120	CG	210	423	33	186	426	33
chr6	144008126	CG	202	412	33	197	421	33
chr6	144008130	CG	197	415	33	191	418	33
chr6	144008134	CG	193	407	33	202	417	33
chr6	144008145	CG	199	403	33	203	417	33
chr6	144008147	CG	199	409	33	196	419	33
chr6	144008156	CG	216	423	33	199	413	33
chr6	144008159	CG	223	430	33	184	406	33
chr6	144008164	CG	219	424	33	181	409	33
chr6	144008172	CG	230	434	33	192	415	33
chr6	144008177	CG	227	431	33	205	417	33
chr6	144008179	CG	228	427	33	200	416	33
chr6	144008181	CG	235	435	33	196	407	33
chr6	144008192	CG	243	453	33	198	416	33
chr6	144008194	CG	243	445	33	189	410	33
chr6	144008213	CG	234	445	33	189	406	33
chr6	144008222	CG	226	426	33	181	400	33
chr6	144008226	CG	223	414	33	175	397	33
chr6	144008230	CG	216	415	33	182	404	33
chr6	144008234	CG	222	418	33	183	409	33
chr6	144008245	CG	210	427	33	172	380	33
chr6	144008249	CG	202	419	33	178	389	33
chr6	144008269	CG	204	397	33	189	380	33
chr6	144008278	CG	198	392	33	183	362	33
chr6	144008296	CG	192	399	33	169	349	33
chr6	144008301	CG	198	390	33	176	366	33
chr6	144008307	CG	206	403	33	168	355	33
chr6	144008310	CG	201	405	33	158	340	33
chr6	144008336	CG	215	431	33	188	390	33
chr6	144008348	CG	218	437	33	198	382	33
chr6	144008352	CG	219	446	33	194	380	33
chr6	144008354	CG	226	453	33	192	376	33
chr6	144008375	CG	210	454	33	183	343	33
chr6	144008378	CG	211	454	33	159	325	33
chr6	144008387	CG	213	474	33	179	336	33
chr6	144008389	CG	215	468	33	173	327	33
chr6	144008391	CG	218	474	33	171	320	33
chr6	144008397	CG	220	473	33	140	285	33
chr6	144008404	CG	212	474	33	116	267	33
chr6	144008411	CG	209	476	33	116	268	33
chr6	144008416	CG	218	482	33	158	321	33
chr6	144008419	CG	223	477	33	135	298	33
chr6	144008421	CG	229	475	33	163	331	33
chr6	144008425	CG	241	501	33	166	336	33
chr6	144008427	CG	243	500	33	165	341	33
chr6	144008436	CG	251	512	33	172	350	33
chr6	144008451	CG	250	495	33	169	353	33
chr6	144008457	CG	261	500	33	164	363	33
chr6	144008462	CG	260	506	33	171	373	33
chr6	144008480	CG	234	484	33	174	355	33
chr6	144008483	CG	214	443	33	174	377	33
chr6	144008498	CG	196	405	33	176	379	33
chr6	144008501	CG	194	397	33	170	382	33
chr6	144008505	CG	207	404	33	170	387	33
chr6	144008510	CG	198	380	33	172	394	33
chr6	144008524	CG	204	417	33	213	442	33
chr6	144008535	CG	209	430	33	225	455	33
chr6	144008542	CG	222	436	33	218	447	33
chr6	144008547	CG	220	424	33	221	464	33
chr6	144008555	CG	236	443	33	241	475	33
chr6	144008576	CG	228	448	33	217	427	33
chr6	144008589	CG	217	428	33	222	433	33
chr6	144008595	CG	239	440	33	231	441	33
chr6	144008607	CG	211	425	33	202	421	33
chr6	144008612	CG	206	407	33	199	413	33
chr6	144008629	CG	178	362	33	197	422	33
chr6	144008643	CG	196	378	33	186	416	33
chr6	144008652	CG	187	372	33	192	400	33
chr6	144008665	CG	178	350	33	197	426	33
chr6	144008692	CG	166	332	33	182	399	33
chr6	144008694	CG	168	324	33	185	403	33
chr6	144008709	CG	143	265	33	167	341	33
chr6	144008750	CG	81	131	33	137	193	33
chr6	144008772	CG	54	107	34	94	177	33
chr6	144008785	CG	72	103	33	108	153	33
chr6	144008825	CG	60	75	34	72	90	33
chr6	160005401	CG	38	55	33	46	71	33
chr6	160005403	CG	36	57	33	43	77	33
chr6	160005413	CG	55	62	33	66	87	33
chr6	160005421	CG	41	60	33	66	96	33
chr6	160005424	CG	44	58	33	65	100	33
chr6	160005430	CG	47	68	33	67	114	33
chr6	160005450	CG	38	77	33	63	124	33
chr6	160005459	CG	55	97	33	72	127	33
chr6	160005462	CG	61	106	33	72	130	33
chr6	160005477	CG	97	130	33	94	131	33
chr6	160005482	CG	119	145	33	119	149	33
chr6	160005486	CG	92	154	33	87	157	33
chr6	160005495	CG	108	168	33	99	155	33
chr6	160005498	CG	120	174	33	113	168	33
chr6	160005514	CG	138	189	33	141	194	33
chr6	160005520	CG	124	201	33	141	227	33
chr6	160005526	CG	136	214	33	159	240	33
chr6	160005530	CG	167	219	33	190	248	33
chr6	160005550	CG	164	232	33	197	284	33
chr6	160005585	CG	201	309	33	234	321	33
chr6	160005592	CG	213	357	33	202	310	33
chr6	160005610	CG	224	401	33	149	278	33
chr6	160005658	CG	247	428	33	125	208	33
chr6	160005698	CG	231	394	33	118	201	33
chr6	160005717	CG	192	359	33	84	152	33
chr6	160005721	CG	189	354	33	76	126	33
chr6	160005739	CG	155	323	33	35	70	33
chr6	160005774	CG	166	287	33	99	175	33
chr6	160005776	CG	169	291	33	108	187	33
chr6	160005792	CG	202	358	33	119	237	33
chr6	160005832	CG	210	362	33	146	297	33
chr6	160005848	CG	199	369	33	169	348	33
chr6	160005850	CG	216	354	33	193	354	33
chr6	160005866	CG	215	389	33	178	366	33
chr6	160005868	CG	218	384	33	193	384	33
chr6	160005886	CG	250	394	33	248	401	33
chr6	160005894	CG	224	402	33	215	398	33
chr6	160005904	CG	227	405	33	217	375	33
chr6	160005912	CG	194	388	33	192	380	33
chr6	160005916	CG	195	373	33	187	370	33
chr6	160005919	CG	200	383	33	179	370	33
chr6	160005929	CG	174	365	33	198	398	33
chr6	160005940	CG	206	367	33	212	387	33
chr6	160005956	CG	193	361	33	190	394	33
chr6	160005970	CG	224	375	33	211	418	33
chr6	160005973	CG	239	393	33	210	407	33
chr6	160005978	CG	239	392	33	205	402	33
chr6	160005981	CG	243	386	33	202	395	33
chr6	160005983	CG	234	380	33	193	380	33
chr6	160005990	CG	232	387	33	169	383	33
chr6	160006008	CG	232	391	33	177	366	33
chr6	160006010	CG	229	393	33	179	376	33
chr6	160006061	CG	198	383	33	222	413	33
chr6	160006071	CG	188	381	34	229	413	33
chr6	160006082	CG	217	396	33	245	426	33
chr6	160006096	CG	196	353	33	229	416	33
chr6	160006120	CG	137	272	33	214	421	33
chr6	160006140	CG	128	265	33	208	407	33
chr6	160006142	CG	135	259	33	222	387	33
chr6	160006154	CG	115	243	33	206	380	33
chr6	160006156	CG	125	237	33	232	379	33
chr6	160006184	CG	135	259	33	223	432	33
chr6	160006193	CG	140	250	33	244	445	33
chr6	160006200	CG	150	266	33	226	418	33
chr6	160006202	CG	140	253	33	233	405	33
chr6	160006214	CG	164	304	33	222	360	33
chr6	160006216	CG	184	315	33	225	354	33
chr6	160006229	CG	208	404	33	235	395	33
chr6	160006231	CG	227	394	33	244	399	33
